time,luminaire_ID,lux_ref,lux_meas,ldrvoltage,ldrresistance,duty_cycle,windup_state,setpoint-weight
107851,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107861,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107871,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107881,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107891,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107901,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107911,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107921,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107931,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107941,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107951,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107961,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107971,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107981,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
107991,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108001,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108011,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108021,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108031,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108041,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108051,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108061,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108071,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108081,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108091,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108101,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108111,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108121,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108131,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108141,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108151,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108161,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108171,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108181,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108191,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108201,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108211,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108221,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108231,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108241,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108251,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108261,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108271,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108281,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108291,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108301,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108311,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108321,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108331,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108341,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108351,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108361,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108371,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108381,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108391,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108401,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108411,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108421,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108431,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108441,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108451,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108461,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108471,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108481,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108491,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108501,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108511,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108521,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108531,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108541,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108551,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108561,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108571,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108581,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108591,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108601,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108611,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108621,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108631,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108641,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108651,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108661,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108671,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108681,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108691,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108701,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108711,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108721,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108731,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108741,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108751,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108761,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108771,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108781,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108791,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108801,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108811,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108821,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108831,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108841,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108851,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108861,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108871,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108881,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108891,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108901,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108911,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108921,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108931,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108941,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108951,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108961,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108971,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108981,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
108991,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109001,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109011,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109021,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109031,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109041,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109051,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109061,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109071,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109081,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109091,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109101,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109111,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109121,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109131,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109141,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109151,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109161,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109171,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109181,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109191,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109201,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109211,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109221,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109231,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109241,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109251,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109261,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109271,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109281,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109291,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109301,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109311,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109321,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109331,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109341,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109351,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109361,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109371,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109381,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109391,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109401,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109411,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109421,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109431,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109441,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109451,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109461,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109471,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109481,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109491,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109501,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109511,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109521,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109531,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109541,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109551,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109561,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109571,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109581,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109591,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109601,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109611,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109621,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109631,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109641,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109651,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109661,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109671,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109681,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109691,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109701,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109711,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109721,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109731,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109741,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109751,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109761,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109771,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109781,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109791,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109801,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109811,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109821,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109831,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109841,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109851,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109861,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109871,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109881,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109891,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109901,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109911,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109921,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109931,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109941,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109951,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109961,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109971,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109981,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
109991,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110001,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110011,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110021,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110031,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110041,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110051,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110061,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110071,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110081,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110091,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110101,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110111,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110121,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110131,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110141,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110151,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110161,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110171,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110181,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110191,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110201,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110211,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110221,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110231,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110241,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110251,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110261,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110271,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110281,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110291,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110301,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110311,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110321,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110331,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110341,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110351,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110361,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110371,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110381,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110391,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110401,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110411,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110421,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110431,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110441,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110451,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110461,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110471,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110481,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110491,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110501,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110511,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110521,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110531,0,70.00,62.31,0.38,76392.40,1.00,1,1.00
110541,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110551,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110561,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110571,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110581,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110591,0,70.00,62.31,0.38,76392.40,1.00,1,1.00
110601,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110611,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110621,0,70.00,62.50,0.38,76210.52,1.00,1,1.00
110631,0,70.00,62.31,0.38,76392.40,1.00,1,1.00
